ID,MONTHS_BALANCE,STATUS
5011860,-51,C
5011860,-50,X
5011860,-49,C
5011860,-46,0
5011860,-45,C
5011860,-44,0
5011860,-43,0
5011860,-42,X
5011860,-40,X
5011860,-37,C
5011860,-36,0
5011860,-34,0
5011860,-33,C
5011860,-32,C
5011860,-31,0
5011860,-30,1
5011860,-29,0
5011860,-27,C
5011860,-24,0
5011860,-23,0
5011860,-20,0
5011860,-19,X
5011860,-17,C
5011860,-16,0
5011860,-14,0
5011860,-13,0
5011860,-12,0
5011860,-11,C
5011860,-10,X
5011860,-9,C
5011860,-8,C
5011860,-7,0
5011860,-6,C
5011860,-4,C
5011860,-3,C
5011860,-2,C
5011860,0,0
5010364,-59,C
5010364,-57,C
5010364,-54,X
5010364,-52,C
5010364,-51,C
5010364,-49,0
5010364,-48,X
5010364,-47,C
5010364,-45,0
5010364,-44,0
5010364,-43,0
5010364,-42,C
5010364,-41,C
5010364,-39,C
5010364,-38,0
5010364,-36,0
5010364,-33,C
5010364,-29,0
5010364,-28,C
5010364,-27,C
5010364,-26,0
5010364,-20,C
5010364,-19,0
5010364,-18,0
5010364,-17,0
5010364,-16,C
5010364,-14,C
5010364,-12,0
5010364,-10,X
5010364,-7,0
5010364,-6,C
5010364,-4,0
5010364,-3,C
5010364,-1,0
5010364,0,0
5013129,-60,X
5013129,-59,X
5013129,-57,C
5013129,-55,0
5013129,-52,X
5013129,-50,0
5013129,-48,C
5013129,-47,C
5013129,-46,X
5013129,-44,0
5013129,-42,C
5013129,-41,0
5013129,-40,0
5013129,-39,C
5013129,-38,C
5013129,-37,0
5013129,-36,0
5013129,-35,C
5013129,-34,0
5013129,-32,C
5013129,-31,0
5013129,-30,C
5013129,-29,0
5013129,-27,0
5013129,-26,X
5013129,-25,C
5013129,-23,C
5013129,-22,C
5013129,-21,0
5013129,-20,0
5013129,-19,C
5013129,-18,X
5013129,-17,0
5013129,-16,0
5013129,-15,0
5013129,-14,X
5013129,-13,0
5013129,-12,C
5013129,-11,C
5013129,-10,C
5013129,-9,X
5013129,-8,C
5013129,-7,0
5013129,-6,C
5013129,-5,C
5013129,-4,X
5013129,-3,X
5013129,-2,C
5013129,-1,0
5013129,0,C
5009162,-59,0
5009162,-58,0
5009162,-55,X
5009162,-52,0
5009162,-51,0
5009162,-50,C
5009162,-47,0
5009162,-42,0
5009162,-36,C
5009162,-30,C
5009162,-28,0
5009162,-25,C
5009162,-18,C
5009162,-17,C
5009162,-13,C
5009162,-11,C
5009162,-10,0
5009162,-9,0
5009162,-8,0
5009162,-7,0
5009162,-2,C
5012716,-54,0
5012716,-53,C
5012716,-51,0
5012716,-50,0
5012716,-49,C
5012716,-48,0
5012716,-45,0
5012716,-38,C
5012716,-37,C
5012716,-33,0
5012716,-32,0
5012716,-31,C
5012716,-30,C
5012716,-29,X
5012716,-25,0
5012716,-22,X
5012716,-21,C
5012716,-20,0
5012716,-19,C
5012716,-17,0
5012716,-12,C
5012716,-10,C
5012716,-8,0
5012716,-6,X
5012716,-2,X
5012716,0,C
5009392,-60,C
5009392,-53,0
5009392,-52,C
5009392,-36,X
5009392,-32,X
5009392,-29,C
5009392,-21,C
5009392,-14,C
5009392,-13,C
5009392,-8,0
5012337,-59,0
5012337,-57,0
5012337,-56,0
5012337,-55,C
5012337,-54,0
5012337,-53,C
5012337,-52,C
5012337,-51,X
5012337,-50,0
5012337,-49,X
5012337,-48,C
5012337,-42,0
5012337,-41,C
5012337,-40,X
5012337,-39,C
5012337,-38,0
5012337,-37,X
5012337,-34,X
5012337,-33,C
5012337,-31,X
5012337,-29,0
5012337,-27,X
5012337,-26,0
5012337,-24,0
5012337,-22,0
5012337,-21,0
5012337,-20,0
5012337,-19,C
5012337,-18,0
5012337,-16,0
5012337,-15,X
5012337,-14,0
5012337,-13,C
5012337,-12,X
5012337,-11,C
5012337,-9,C
5012337,-8,0
5012337,-6,0
5012337,-4,C
5012337,-3,C
5012337,-2,C
5012337,0,0
5013362,-57,0
5013362,-56,0
5013362,-55,C
5013362,-54,0
5013362,-45,0
5013362,-44,0
5013362,-43,0
5013362,-41,X
5013362,-38,C
5013362,-37,X
5013362,-34,C
5013362,-33,0
5013362,-31,0
5013362,-30,C
5013362,-25,C
5013362,-23,C
5013362,-22,C
5013362,-21,C
5013362,-18,0
5013362,-15,C
5013362,-9,0
5013362,-7,0
5013362,-3,0
5013362,-2,C
5013362,0,0
5008904,-60,0
5008904,-58,C
5008904,-54,C
5008904,-51,C
5008904,-50,C
5008904,-49,C
5008904,-48,X
5008904,-44,C
5008904,-42,0
5008904,-38,X
5008904,-36,C
5008904,-35,C
5008904,-32,0
5008904,-30,0
5008904,-23,0
5008904,-19,C
5008904,-18,0
5008904,-14,C
5008904,-13,C
5008904,-9,X
5008904,-8,C
5008904,-1,0
5014613,-60,0
5014613,-59,C
5014613,-58,C
5014613,-57,0
5014613,-56,C
5014613,-55,0
5014613,-53,0
5014613,-52,X
5014613,-51,0
5014613,-50,0
5014613,-49,0
5014613,-48,C
5014613,-47,C
5014613,-46,0
5014613,-45,C
5014613,-44,0
5014613,-43,0
5014613,-42,C
5014613,-41,0
5014613,-40,2
5014613,-37,C
5014613,-36,0
5014613,-35,C
5014613,-33,C
5014613,-32,X
5014613,-31,C
5014613,-30,C
5014613,-29,C
5014613,-28,2
5014613,-27,0
5014613,-26,C
5014613,-24,0
5014613,-23,X
5014613,-22,X
5014613,-21,C
5014613,-20,C
5014613,-19,1
5014613,-18,C
5014613,-17,0
5014613,-16,C
5014613,-15,0
5014613,-14,C
5014613,-13,C
5014613,-12,0
5014613,-11,C
5014613,-10,C
5014613,-9,C
5014613,-7,C
5014613,-6,0
5014613,-5,C
5014613,-3,C
5014613,-2,0
5014613,-1,0
5013177,-58,C
5013177,-56,C
5013177,-54,C
5013177,-53,C
5013177,-52,0
5013177,-47,C
5013177,-44,C
5013177,-40,0
5013177,-39,C
5013177,-27,X
5013177,-23,X
5013177,-15,C
5013177,-13,0
5013177,-7,0
5013177,-3,C
5009448,-60,0
5009448,-59,X
5009448,-58,0
5009448,-57,C
5009448,-56,C
5009448,-55,C
5009448,-54,0
5009448,-53,C
5009448,-52,C
5009448,-51,0
5009448,-50,0
5009448,-49,C
5009448,-47,C
5009448,-46,0
5009448,-45,0
5009448,-44,C
5009448,-43,C
5009448,-42,X
5009448,-41,0
5009448,-40,X
5009448,-39,C
5009448,-38,0
5009448,-37,X
5009448,-36,0
5009448,-35,C
5009448,-34,X
5009448,-33,C
5009448,-32,0
5009448,-31,C
5009448,-30,0
5009448,-29,C
5009448,-28,0
5009448,-27,C
5009448,-26,X
5009448,-25,C
5009448,-24,0
5009448,-23,X
5009448,-22,0
5009448,-21,C
5009448,-20,0
5009448,-19,C
5009448,-18,0
5009448,-17,C
5009448,-16,X
5009448,-15,0
5009448,-14,X
5009448,-13,X
5009448,-12,C
5009448,-11,0
5009448,-10,X
5009448,-9,0
5009448,-8,0
5009448,-7,0
5009448,-6,0
5009448,-5,0
5009448,-4,C
5009448,-3,X
5009448,-2,C
5009448,-1,C
5009448,0,C
5014029,-60,0
5014029,-59,0
5014029,-58,C
5014029,-57,0
5014029,-56,0
5014029,-55,C
5014029,-54,C
5014029,-52,C
5014029,-51,X
5014029,-50,X
5014029,-49,X
5014029,-48,0
5014029,-46,X
5014029,-44,C
5014029,-43,0
5014029,-42,C
5014029,-41,0
5014029,-40,X
5014029,-39,C
5014029,-38,C
5014029,-36,0
5014029,-35,C
5014029,-34,C
5014029,-33,X
5014029,-32,C
5014029,-31,C
5014029,-30,0
5014029,-29,0
5014029,-28,X
5014029,-27,0
5014029,-26,C
5014029,-25,C
5014029,-24,C
5014029,-23,0
5014029,-22,0
5014029,-21,0
5014029,-20,0
5014029,-19,C
5014029,-18,0
5014029,-17,0
5014029,-16,X
5014029,-15,0
5014029,-14,0
5014029,-13,C
5014029,-12,0
5014029,-10,C
5014029,-8,X
5014029,-7,X
5014029,-6,0
5014029,-5,0
5014029,-4,C
5014029,-3,X
5014029,-1,0
5014029,0,C
5009837,-60,0
5009837,-52,C
5009837,-21,X
5009837,-14,X
5009837,-13,C
5009837,-8,0
5014230,-60,X
5014230,-57,C
5014230,-56,C
5014230,-54,X
5014230,-53,0
5014230,-51,C
5014230,-50,C
5014230,-49,0
5014230,-48,0
5014230,-46,0
5014230,-44,C
5014230,-43,C
5014230,-42,0
5014230,-41,0
5014230,-40,0
5014230,-39,X
5014230,-38,0
5014230,-37,0
5014230,-36,0
5014230,-34,C
5014230,-33,0
5014230,-32,0
5014230,-31,0
5014230,-30,0
5014230,-29,X
5014230,-28,X
5014230,-27,X
5014230,-26,0
5014230,-25,C
5014230,-24,0
5014230,-23,C
5014230,-21,0
5014230,-20,X
5014230,-18,C
5014230,-15,0
5014230,-14,0
5014230,-11,C
5014230,-10,0
5014230,-9,X
5014230,-7,C
5014230,-6,0
5014230,-4,C
5014230,-3,C
5014230,-1,C
5014230,0,0
5011902,-60,0
5011902,-58,C
5011902,-57,C
5011902,-54,C
5011902,-52,0
5011902,-50,C
5011902,-47,0
5011902,-45,0
5011902,-44,C
5011902,-43,C
5011902,-39,C
5011902,-38,C
5011902,-35,0
5011902,-31,0
5011902,-28,C
5011902,-27,C
5011902,-26,C
5011902,-22,X
5011902,-21,C
5011902,-18,0
5011902,-16,0
5011902,-15,0
5011902,-13,0
5011902,-11,C
5011902,-9,C
5011902,-8,C
5011902,-7,X
5011902,-6,0
5011902,-5,0
5011902,-3,X
5011902,-1,X
5011902,0,C
5010370,-60,0
5010370,-58,C
5010370,-57,X
5010370,-56,C
5010370,-55,0
5010370,-54,X
5010370,-53,C
5010370,-52,X
5010370,-49,0
5010370,-48,C
5010370,-47,C
5010370,-46,C
5010370,-44,0
5010370,-43,0
5010370,-42,X
5010370,-41,0
5010370,-39,C
5010370,-38,C
5010370,-36,0
5010370,-35,0
5010370,-34,C
5010370,-32,C
5010370,-31,0
5010370,-30,0
5010370,-29,0
5010370,-28,0
5010370,-27,X
5010370,-26,0
5010370,-25,0
5010370,-23,0
5010370,-22,0
5010370,-21,C
5010370,-20,X
5010370,-19,C
5010370,-17,C
5010370,-16,X
5010370,-15,0
5010370,-14,0
5010370,-13,C
5010370,-11,C
5010370,-10,X
5010370,-9,C
5010370,-8,0
5010370,-7,C
5010370,-6,0
5010370,-5,0
5010370,-4,X
5010370,-3,C
5010370,-2,C
5010370,-1,0
5010370,0,C
5012755,-60,0
5012755,-59,0
5012755,-57,C
5012755,-56,C
5012755,-54,0
5012755,-53,0
5012755,-52,X
5012755,-50,0
5012755,-49,C
5012755,-48,C
5012755,-47,C
5012755,-46,C
5012755,-45,X
5012755,-44,X
5012755,-41,0
5012755,-40,C
5012755,-39,0
5012755,-38,0
5012755,-37,0
5012755,-36,C
5012755,-35,C
5012755,-34,0
5012755,-33,C
5012755,-32,C
5012755,-31,C
5012755,-30,C
5012755,-29,C
5012755,-28,0
5012755,-27,0
5012755,-26,X
5012755,-25,C
5012755,-24,X
5012755,-23,C
5012755,-21,X
5012755,-20,C
5012755,-19,C
5012755,-16,0
5012755,-15,0
5012755,-14,X
5012755,-13,0
5012755,-12,X
5012755,-10,X
5012755,-9,0
5012755,-8,X
5012755,-6,0
5012755,-4,C
5012755,-3,C
5012755,-1,C
5012415,-60,0
5012415,-59,C
5012415,-57,C
5012415,-56,X
5012415,-54,X
5012415,-53,C
5012415,-52,C
5012415,-49,C
5012415,-41,0
5012415,-40,0
5012415,-39,X
5012415,-36,0
5012415,-34,0
5012415,-33,C
5012415,-30,X
5012415,-28,C
5012415,-25,C
5012415,-23,X
5012415,-22,0
5012415,-21,C
5012415,-19,0
5012415,-16,0
5012415,-7,C
5012415,-2,C
5012415,-1,X
5014363,-60,X
5014363,-59,C
5014363,-58,0
5014363,-57,C
5014363,-56,C
5014363,-55,C
5014363,-54,0
5014363,-53,C
5014363,-52,0
5014363,-51,C
5014363,-49,X
5014363,-48,X
5014363,-47,C
5014363,-46,C
5014363,-45,C
5014363,-44,0
5014363,-43,C
5014363,-42,C
5014363,-41,C
5014363,-40,0
5014363,-37,X
5014363,-36,X
5014363,-35,0
5014363,-34,X
5014363,-33,0
5014363,-32,0
5014363,-31,C
5014363,-30,C
5014363,-29,C
5014363,-28,C
5014363,-27,0
5014363,-26,C
5014363,-25,C
5014363,-24,C
5014363,-23,C
5014363,-22,0
5014363,-21,0
5014363,-20,0
5014363,-19,C
5014363,-18,C
5014363,-17,C
5014363,-16,C
5014363,-15,X
5014363,-14,0
5014363,-13,0
5014363,-12,0
5014363,-11,0
5014363,-10,C
5014363,-9,C
5014363,-8,C
5014363,-7,X
5014363,-6,C
5014363,-5,C
5014363,-3,C
5014363,-2,C
5014363,-1,0
5014363,0,C
5013816,-59,C
5013816,-57,0
5013816,-53,C
5013816,-52,C
5013816,-50,C
5013816,-49,0
5013816,-47,C
5013816,-45,C
5013816,-42,X
5013816,-28,X
5013816,-26,C
5013816,-25,X
5013816,-21,X
5013816,-20,0
5013816,-14,C
5013816,-12,0
5013816,-3,0
5013816,-2,X
5013816,-1,0
5012422,-60,0
5012422,-59,C
5012422,-58,C
5012422,-57,0
5012422,-55,C
5012422,-53,C
5012422,-52,C
5012422,-51,0
5012422,-50,0
5012422,-46,0
5012422,-44,0
5012422,-41,0
5012422,-40,C
5012422,-38,X
5012422,-37,0
5012422,-36,C
5012422,-35,X
5012422,-34,X
5012422,-32,C
5012422,-31,0
5012422,-30,C
5012422,-28,0
5012422,-27,0
5012422,-26,0
5012422,-25,C
5012422,-23,X
5012422,-22,C
5012422,-21,0
5012422,-20,C
5012422,-19,C
5012422,-18,C
5012422,-17,0
5012422,-16,0
5012422,-15,0
5012422,-14,C
5012422,-12,0
5012422,-10,C
5012422,-7,C
5012422,-5,0
5012422,-4,C
5012422,-2,C
5012422,-1,0
5012422,0,C
5010559,-53,0
5010559,-41,X
5010559,-38,C
5010559,-37,0
5010559,-27,0
5010559,-20,C
5010559,-9,C
5010581,-60,C
5010581,-59,0
5010581,-58,X
5010581,-57,X
5010581,-55,X
5010581,-54,C
5010581,-48,C
5010581,-47,C
5010581,-45,C
5010581,-44,0
5010581,-43,X
5010581,-41,C
5010581,-40,X
5010581,-38,0
5010581,-36,0
5010581,-35,X
5010581,-33,0
5010581,-32,X
5010581,-28,C
5010581,-26,C
5010581,-25,X
5010581,-24,0
5010581,-21,C
5010581,-20,X
5010581,-19,X
5010581,-18,C
5010581,-17,0
5010581,-15,C
5010581,-13,0
5010581,-12,C
5010581,-8,0
5010581,-5,0
5010581,-4,X
5010581,-3,0
5010581,0,C
5012814,-58,X
5012814,-57,0
5012814,-52,C
5012814,-48,C
5012814,-47,0
5012814,-45,0
5012814,-44,X
5012814,-40,0
5012814,-32,C
5012814,-31,C
5012814,-29,C
5012814,-28,X
5012814,-24,C
5012814,-23,C
5012814,-17,C
5012814,-16,0
5012814,-13,C
5012814,-7,0
5012814,-6,0
5012814,-1,0
5012814,0,C
5010933,-59,0
5010933,-54,X
5010933,-51,C
5010933,-49,X
5010933,-47,C
5010933,-46,C
5010933,-44,X
5010933,-41,0
5010933,-40,X
5010933,-39,C
5010933,-38,0
5010933,-36,C
5010933,-33,C
5010933,-30,0
5010933,-29,0
5010933,-23,C
5010933,-19,C
5010933,-17,C
5010933,-15,C
5010933,-14,0
5010933,-12,0
5010933,-9,C
5010933,-7,C
5010933,-5,0
5010933,-3,C
5010933,-1,0
5012074,-60,C
5012074,-59,X
5012074,-58,C
5012074,-57,C
5012074,-56,X
5012074,-55,C
5012074,-54,C
5012074,-52,0
5012074,-51,0
5012074,-50,0
5012074,-49,0
5012074,-48,0
5012074,-47,0
5012074,-46,0
5012074,-44,C
5012074,-43,0
5012074,-42,X
5012074,-41,C
5012074,-40,C
5012074,-39,C
5012074,-38,C
5012074,-37,X
5012074,-36,C
5012074,-35,C
5012074,-34,X
5012074,-33,0
5012074,-32,0
5012074,-29,C
5012074,-28,C
5012074,-27,0
5012074,-26,X
5012074,-25,C
5012074,-23,C
5012074,-22,0
5012074,-21,X
5012074,-20,X
5012074,-19,0
5012074,-18,0
5012074,-17,C
5012074,-16,0
5012074,-15,C
5012074,-14,0
5012074,-13,C
5012074,-12,0
5012074,-11,C
5012074,-10,C
5012074,-9,C
5012074,-8,0
5012074,-7,0
5012074,-6,C
5012074,-5,0
5012074,-4,X
5012074,-2,C
5012074,0,C
5013483,-60,0
5013483,-58,0
5013483,-56,C
5013483,-54,C
5013483,-49,0
5013483,-48,C
5013483,-19,C
5013483,-10,X
5013483,-9,C
5013483,-6,C
5013483,-1,C
5009178,-55,C
5009178,-47,C
5009178,-45,X
5009178,-43,0
5009178,-42,0
5009178,-41,C
5009178,-39,0
5009178,-37,C
5009178,-28,C
5009178,-26,X
5009178,-13,X
5009178,-6,0
5009178,-5,C
5009178,-4,0
5009178,-2,C
5010134,-60,0
5010134,-59,C
5010134,-58,0
5010134,-57,X
5010134,-56,C
5010134,-55,C
5010134,-54,X
5010134,-50,X
5010134,-49,0
5010134,-48,C
5010134,-47,C
5010134,-46,0
5010134,-45,0
5010134,-44,C
5010134,-42,C
5010134,-41,X
5010134,-40,C
5010134,-39,0
5010134,-38,X
5010134,-37,X
5010134,-36,C
5010134,-35,X
5010134,-34,X
5010134,-33,X
5010134,-31,0
5010134,-30,0
5010134,-28,X
5010134,-27,0
5010134,-26,C
5010134,-25,0
5010134,-24,0
5010134,-23,0
5010134,-22,0
5010134,-21,0
5010134,-20,0
5010134,-19,0
5010134,-18,0
5010134,-17,0
5010134,-16,X
5010134,-15,0
5010134,-14,C
5010134,-13,C
5010134,-12,C
5010134,-11,0
5010134,-10,0
5010134,-9,C
5010134,-8,0
5010134,-7,0
5010134,-5,X
5010134,-4,C
5010134,-3,X
5010134,-2,X
5010134,-1,0
5010134,0,C
5009371,-60,C
5009371,-59,C
5009371,-57,C
5009371,-56,X
5009371,-55,0
5009371,-54,0
5009371,-53,0
5009371,-52,C
5009371,-50,0
5009371,-49,C
5009371,-48,C
5009371,-45,0
5009371,-44,1
5009371,-43,C
5009371,-42,0
5009371,-41,0
5009371,-39,0
5009371,-37,0
5009371,-35,C
5009371,-34,0
5009371,-33,C
5009371,-32,X
5009371,-31,C
5009371,-30,X
5009371,-29,C
5009371,-27,0
5009371,-26,0
5009371,-25,0
5009371,-23,0
5009371,-22,0
5009371,-21,X
5009371,-20,X
5009371,-19,X
5009371,-16,X
5009371,-14,0
5009371,-12,C
5009371,-11,0
5009371,-10,C
5009371,-9,C
5009371,-5,C
5009371,-4,0
5009371,-3,0
5009371,-2,C
5009371,0,X
5011689,-57,0
5011689,-50,C
5011689,-47,C
5011689,-44,X
5011689,-43,0
5011689,-38,X
5011689,-36,0
5011689,-31,0
5011689,-30,X
5011689,-26,0
5011689,-23,C
5011689,-21,0
5011689,-20,C
5011689,-16,0
5011689,-12,C
5011689,-11,C
5011689,-4,0
5011689,-2,C
5012577,-60,X
5012577,-59,0
5012577,-57,C
5012577,-56,C
5012577,-55,C
5012577,-54,C
5012577,-53,C
5012577,-52,0
5012577,-50,0
5012577,-47,0
5012577,-45,X
5012577,-44,C
5012577,-40,0
5012577,-39,C
5012577,-38,0
5012577,-37,C
5012577,-36,C
5012577,-34,C
5012577,-32,0
5012577,-30,0
5012577,-29,C
5012577,-28,X
5012577,-27,X
5012577,-24,0
5012577,-23,0
5012577,-22,0
5012577,-21,C
5012577,-20,X
5012577,-18,X
5012577,-15,0
5012577,-14,C
5012577,-13,X
5012577,-10,0
5012577,-8,X
5012577,-6,X
5012577,-5,C
5012577,-4,C
5012577,-3,0
5012577,-2,0
5012577,-1,C
5013015,-60,C
5013015,-58,0
5013015,-57,C
5013015,-55,0
5013015,-53,0
5013015,-50,X
5013015,-49,0
5013015,-47,C
5013015,-46,C
5013015,-45,C
5013015,-43,0
5013015,-42,X
5013015,-41,X
5013015,-39,0
5013015,-38,0
5013015,-37,C
5013015,-35,C
5013015,-34,0
5013015,-33,X
5013015,-30,0
5013015,-29,0
5013015,-28,C
5013015,-26,0
5013015,-23,C
5013015,-22,X
5013015,-19,0
5013015,-16,X
5013015,-15,C
5013015,-9,X
5013015,-8,0
5013015,-6,C
5013015,-5,0
5013015,-4,C
5013015,-2,0
5013015,0,X
5013308,-52,C
5013308,-48,C
5013308,-37,X
5013308,-25,0
5013308,-19,0
5013308,-17,0
5013308,-16,C
5013308,-11,0
5013308,-6,C
5013308,-4,C
5014443,-38,0
5014443,-36,C
5014443,-29,X
5014443,-14,0
5014443,-12,C
5014443,-5,0
5014443,0,X
5013002,-57,C
5013002,-53,C
5013002,-52,0
5013002,-51,0
5013002,-46,C
5013002,-45,C
5013002,-44,X
5013002,-43,C
5013002,-40,0
5013002,-38,C
5013002,-36,C
5013002,-35,0
5013002,-34,0
5013002,-32,C
5013002,-31,C
5013002,-29,C
5013002,-28,0
5013002,-26,0
5013002,-25,C
5013002,-24,0
5013002,-23,C
5013002,-22,0
5013002,-20,C
5013002,-17,X
5013002,-16,C
5013002,-15,C
5013002,-14,C
5013002,-13,X
5013002,-11,0
5013002,-10,0
5013002,-9,C
5013002,-6,0
5013002,-5,C
5013002,-4,X
5013002,-3,C
5013002,-2,X
5014167,-59,C
5014167,-58,C
5014167,-56,X
5014167,-53,C
5014167,-51,C
5014167,-50,X
5014167,-49,C
5014167,-48,C
5014167,-47,0
5014167,-46,C
5014167,-45,0
5014167,-44,0
5014167,-43,C
5014167,-42,0
5014167,-40,C
5014167,-39,C
5014167,-36,C
5014167,-35,C
5014167,-33,X
5014167,-32,0
5014167,-31,0
5014167,-30,C
5014167,-29,0
5014167,-28,C
5014167,-27,C
5014167,-26,C
5014167,-24,X
5014167,-22,0
5014167,-20,C
5014167,-19,C
5014167,-18,C
5014167,-17,0
5014167,-16,C
5014167,-15,0
5014167,-14,C
5014167,-13,0
5014167,-12,0
5014167,-10,0
5014167,-8,C
5014167,-7,C
5014167,-6,C
5014167,-4,0
5014167,-3,C
5014167,-2,C
5014167,-1,X
5013677,-60,0
5013677,-59,C
5013677,-58,0
5013677,-56,0
5013677,-55,0
5013677,-54,C
5013677,-53,0
5013677,-52,X
5013677,-51,0
5013677,-50,C
5013677,-49,C
5013677,-48,C
5013677,-47,X
5013677,-46,0
5013677,-45,C
5013677,-44,C
5013677,-43,C
5013677,-42,C
5013677,-41,0
5013677,-40,0
5013677,-39,C
5013677,-38,0
5013677,-37,0
5013677,-36,0
5013677,-35,X
5013677,-34,C
5013677,-33,X
5013677,-32,C
5013677,-31,C
5013677,-30,C
5013677,-29,X
5013677,-28,X
5013677,-27,C
5013677,-24,0
5013677,-23,C
5013677,-22,C
5013677,-21,0
5013677,-20,C
5013677,-19,0
5013677,-18,X
5013677,-17,C
5013677,-16,0
5013677,-15,0
5013677,-14,C
5013677,-13,X
5013677,-12,X
5013677,-11,X
5013677,-10,0
5013677,-8,C
5013677,-7,C
5013677,-6,0
5013677,-5,C
5013677,-4,X
5013677,-3,0
5013677,-2,C
5013677,-1,X
5009781,-59,0
5009781,-58,C
5009781,-55,0
5009781,-52,X
5009781,-51,C
5009781,-50,0
5009781,-48,X
5009781,-46,C
5009781,-42,X
5009781,-41,C
5009781,-40,0
5009781,-37,0
5009781,-36,0
5009781,-31,C
5009781,-27,0
5009781,-25,X
5009781,-24,0
5009781,-19,0
5009781,-18,0
5009781,-13,C
5009781,-11,C
5009781,-9,0
5009781,-5,X
5009781,0,0
5013104,-60,0
5013104,-59,X
5013104,-58,0
5013104,-57,C
5013104,-56,C
5013104,-55,0
5013104,-54,0
5013104,-52,C
5013104,-51,0
5013104,-50,C
5013104,-49,C
5013104,-48,C
5013104,-47,0
5013104,-46,X
5013104,-45,C
5013104,-44,C
5013104,-43,0
5013104,-42,X
5013104,-41,X
5013104,-40,0
5013104,-39,0
5013104,-38,C
5013104,-37,0
5013104,-36,C
5013104,-34,0
5013104,-33,X
5013104,-32,0
5013104,-31,C
5013104,-30,X
5013104,-29,X
5013104,-28,X
5013104,-27,C
5013104,-26,0
5013104,-25,C
5013104,-24,0
5013104,-23,X
5013104,-22,C
5013104,-21,C
5013104,-20,C
5013104,-19,X
5013104,-18,0
5013104,-17,0
5013104,-16,0
5013104,-15,C
5013104,-14,C
5013104,-13,X
5013104,-12,0
5013104,-11,0
5013104,-10,C
5013104,-9,C
5013104,-8,C
5013104,-7,X
5013104,-6,C
5013104,-5,C
5013104,-4,0
5013104,-3,C
5013104,-2,0
5013104,-1,0
5013104,0,0
5010905,-55,X
5010905,-54,0
5010905,-53,0
5010905,-51,0
5010905,-48,X
5010905,-44,C
5010905,-43,0
5010905,-41,C
5010905,-38,C
5010905,-34,0
5010905,-33,C
5010905,-26,0
5010905,-19,X
5010905,-17,0
5010905,-16,C
5010905,-13,C
5010905,-4,0
5014022,-60,0
5014022,-59,C
5014022,-58,C
5014022,-57,0
5014022,-56,C
5014022,-55,X
5014022,-54,X
5014022,-53,0
5014022,-52,C
5014022,-51,C
5014022,-50,0
5014022,-49,C
5014022,-48,C
5014022,-47,C
5014022,-46,C
5014022,-45,0
5014022,-44,0
5014022,-43,C
5014022,-42,C
5014022,-41,C
5014022,-40,0
5014022,-39,C
5014022,-38,C
5014022,-37,C
5014022,-36,0
5014022,-35,0
5014022,-34,X
5014022,-33,0
5014022,-32,X
5014022,-31,X
5014022,-30,C
5014022,-29,X
5014022,-28,C
5014022,-27,C
5014022,-26,C
5014022,-25,C
5014022,-24,C
5014022,-23,C
5014022,-22,0
5014022,-21,0
5014022,-20,0
5014022,-19,C
5014022,-17,0
5014022,-16,0
5014022,-15,C
5014022,-14,C
5014022,-13,X
5014022,-12,C
5014022,-11,C
5014022,-10,C
5014022,-9,C
5014022,-8,X
5014022,-7,0
5014022,-6,X
5014022,-5,0
5014022,-4,C
5014022,-3,C
5014022,-2,0
5014022,-1,C
5014022,0,0
5012695,-59,0
5012695,-51,C
5012695,-47,C
5012695,-44,X
5012695,-41,C
5012695,-39,0
5012695,-37,0
5012695,-27,X
5012695,-23,0
5012695,-22,C
5012695,-21,X
5012695,-20,C
5012695,-10,0
5012695,-8,C
5008804,-58,0
5008804,-52,C
5008804,-51,X
5008804,-43,0
5008804,-29,C
5008804,-17,X
5008804,-15,C
5008804,-12,0
5008804,-9,0
5013790,-60,X
5013790,-59,X
5013790,-58,0
5013790,-57,X
5013790,-56,0
5013790,-55,0
5013790,-53,C
5013790,-52,X
5013790,-51,X
5013790,-49,C
5013790,-48,C
5013790,-47,C
5013790,-46,X
5013790,-44,C
5013790,-43,C
5013790,-40,X
5013790,-39,0
5013790,-35,C
5013790,-34,X
5013790,-30,C
5013790,-29,C
5013790,-28,0
5013790,-27,C
5013790,-26,C
5013790,-25,C
5013790,-22,0
5013790,-15,C
5013790,-14,X
5013790,-13,C
5013790,-12,X
5013790,-11,C
5013790,-9,0
5013790,-8,0
5013790,-7,C
5013790,-6,0
5013790,-5,C
5013790,-2,0
5013790,-1,0
5009691,-60,C
5009691,-59,0
5009691,-58,C
5009691,-57,X
5009691,-52,C
5009691,-50,C
5009691,-47,X
5009691,-46,C
5009691,-38,X
5009691,-37,X
5009691,-36,0
5009691,-35,C
5009691,-32,X
5009691,-31,C
5009691,-30,X
5009691,-29,X
5009691,-28,C
5009691,-27,C
5009691,-26,C
5009691,-25,C
5009691,-24,0
5009691,-23,C
5009691,-22,C
5009691,-21,0
5009691,-20,C
5009691,-19,0
5009691,-18,C
5009691,-17,0
5009691,-16,0
5009691,-14,C
5009691,-12,0
5009691,-11,C
5009691,-8,X
5009691,-6,C
5009691,-2,C
5011208,-60,C
5011208,-59,0
5011208,-58,X
5011208,-57,C
5011208,-56,C
5011208,-55,C
5011208,-54,X
5011208,-53,0
5011208,-52,C
